PROV,MUN,sg110,grossalary,occinc,frstsourcinc,yearsedu,CODIGO
25,05,92,0.414513825401,0.414513825401,,6.0,2505
25,05,93,2.52848777956,2.52848777956,0.368954372123,3.0,2505
25,06,10,1.622345797,1.60986621394,,0.0,2506
25,06,11,1.622345797,1.60986621394,,0.0,2506
25,06,12,1.622345797,1.60986621394,,0.0,2506
25,06,13,1.622345797,1.60986621394,,0.0,2506
25,06,14,1.622345797,1.60986621394,,0.0,2506
25,06,15,1.49616334612,1.4846543973,0.349428325507,4.66666666667,2506
25,06,16,2.16312772933,2.14648828526,,6.0,2506
25,06,17,1.02748567143,1.0195819355,0.0311989576345,6.0,2506
25,06,19,1.02748567143,1.0195819355,0.0311989576345,6.0,2506
25,06,40,1.15885585596,,,7.0,2506
25,06,45,2.59324387348,2.59324387348,,6.0,2506
25,06,52,1.2893130806,1.28688041441,,5.33333333333,2506
25,06,60,0.94873981403,0.94144181546,,4.0,2506
25,06,74,0.985027477567,0.977450343124,,4.0,2506
25,06,75,1.23017006248,1.23017006248,0.28971396399,8.0,2506
25,07,1,3.71510656887,3.69188715282,0.278632992665,4.5,2507
25,07,15,1.39521738542,1.38448494399,0.207993050897,5.4,2507
25,07,16,1.4601112173,1.44887959255,,5.5,2507
25,07,20,2.43351869549,2.41479932091,0.218392703442,6.0,2507
25,07,36,2.43351869549,2.41479932091,0.218392703442,6.0,2507
25,07,52,0.520590564621,0.512076232957,0.222994400733,5.2,2507
25,07,53,0.729799856946,0.729799856946,,2.0,2507
25,07,55,0.755136512301,0.751853310074,0.134611291323,4.0,2507
25,07,60,1.2893130806,1.2893130806,,8.0,2507
25,07,74,0.982709765855,0.975150459964,,6.0,2507
25,07,90,0.835713357664,0.835713357664,,2.5,2507
25,07,93,0.729799856946,0.729799856946,,2.0,2507
25,08,1,0.557265985331,0.557265985331,0.348291240832,3.0,2508
25,08,45,2.70129570154,2.68400740905,,6.5,2508
25,08,52,0.243266618982,0.243266618982,,8.0,2508
25,08,53,1.3379664044,1.3379664044,,5.5,2508
25,08,60,0.973066475928,0.973066475928,,8.0,2508
25,08,74,1.33714137226,1.33714137226,,6.0,2508
25,08,93,1.3379664044,1.3379664044,,5.5,2508
25,09,01,0.417949488998,0.417949488998,,1.0,2509
25,09,05,0.417949488998,0.417949488998,,1.0,2509
25,09,28,1.24795830538,1.24795830538,,8.0,2509
25,09,29,1.24795830538,1.24795830538,,8.0,2509
25,09,3,1.24795830538,1.24795830538,,8.0,2509
25,09,60,0.425716583218,0.425716583218,,4.0,2509
25,09,65,1.15829466668,1.06919507694,,8.0,2509
25,09,90,0.367713877372,0.367713877372,0.811199099173,0.5,2509
25,09,91,1.33714137226,1.33714137226,1.60456964672,8.0,2509
26,01,01,0.789460145885,0.789460145885,0.20855679501,2.66666666667,2601
26,01,05,0.789460145885,0.789460145885,0.20855679501,2.66666666667,2601
26,01,1,0.485285795559,0.484995552858,0.398435891745,3.75,2601
26,01,15,0.62397915269,0.62397915269,0.131410009557,7.5,2601
26,01,16,0.62397915269,0.62397915269,0.131410009557,7.5,2601
26,01,17,0.540781932332,0.536622071314,0.374387491614,1.0,2601
26,01,18,0.540781932332,0.536622071314,0.374387491614,1.0,2601
26,01,20,2.32952217004,2.32120244801,,7.0,2601
26,01,36,2.32952217004,2.32120244801,,7.0,2601
26,01,40,0.260742567591,0.258736855533,,3.0,2601
26,01,45,1.12373901184,1.1150948656,,6.0,2601
26,01,52,0.560864704875,0.553431558184,0.30915132829,7.0,2601
26,01,55,0.170726515825,0.169413234934,0.108345673504,0.0,2601
26,01,60,1.06429145805,1.06125062531,0.0729799856946,7.5,2601
26,01,63,0.395308255846,0.392267423108,0.126701364053,3.0,2601
26,01,65,0.801896307705,0.801896307705,,3.0,2601
26,01,74,1.6825695601,1.60456964672,,6.5,2601
26,01,85,0.147085550949,0.147085550949,0.123685576934,5.0,2601
26,01,90,0.460570917113,0.459085204477,0.133714137226,5.0,2601
26,01,93,0.463542342384,0.459976632058,,4.0,2601
26,02,01,0.666977726193,0.662527338115,0.538690452486,4.9,2602
26,02,05,0.666977726193,0.662527338115,0.538690452486,4.9,2602
26,02,1,0.827385192109,0.796193776541,0.543334335697,3.16666666667,2602
26,02,52,0.807847897202,0.796799538257,0.382232675075,3.5,2602
26,02,53,0.395308255846,0.364899928473,,1.0,2602
26,02,55,0.853632579123,0.847066174668,,4.0,2602
26,02,65,0.801896307705,0.801896307705,,2.5,2602
26,02,74,0.56159937635,0.560707948769,0.57942792798,3.66666666667,2602
26,02,90,0.566056514258,0.564273659095,0.178642087334,6.0,2602
26,02,93,0.395308255846,0.364899928473,,1.0,2602
26,03,1,1.92140667859,1.88077270049,1.06228828454,4.5,2603
26,03,74,1.33714137226,1.33714137226,,3.0,2603
26,03,90,0.200571205839,0.200571205839,,8.0,2603
26,03,92,1.44856981995,1.33714137226,0.935998960584,0.0,2603
27,01,01,0.907569575554,0.87955148018,0.278632992665,2.13333333333,2701
27,01,05,0.907569575554,0.87955148018,0.278632992665,2.13333333333,2701
27,01,1,0.82103855172,0.818623732451,,0.0,2701
27,01,10,1.04551173584,1.03746933787,0.62397915269,6.0,2701
27,01,11,1.04551173584,1.03746933787,0.62397915269,6.0,2701
27,01,12,1.04551173584,1.03746933787,0.62397915269,6.0,2701
27,01,13,1.04551173584,1.03746933787,0.62397915269,6.0,2701
27,01,14,1.04551173584,1.03746933787,0.62397915269,6.0,2701
27,01,15,0.9856790682,0.959180753516,0.129475674183,5.0,2701
27,01,16,0.9856790682,0.959180753516,0.129475674183,5.0,2701
27,01,17,1.10166985958,1.06991625381,0.129475674183,4.88888888889,2701
27,01,18,1.10166985958,1.06991625381,0.129475674183,4.88888888889,2701
27,01,19,0.901389884324,0.868266990969,0.129475674183,4.5,2701
27,01,20,0.901389884324,0.868266990969,0.129475674183,4.5,2701
27,01,21,0.901389884324,0.868266990969,0.129475674183,4.5,2701
27,01,22,0.901389884324,0.868266990969,0.129475674183,4.5,2701
27,01,23,0.901389884324,0.868266990969,0.129475674183,4.5,2701
27,01,24,0.901389884324,0.868266990969,0.129475674183,4.5,2701
27,01,25,0.901389884324,0.868266990969,0.129475674183,4.5,2701
27,01,26,0.901389884324,0.868266990969,0.129475674183,4.5,2701
27,01,27,0.901389884324,0.868266990969,0.129475674183,4.5,2701
27,01,28,0.901389884324,0.868266990969,0.129475674183,4.5,2701
27,01,29,0.901389884324,0.868266990969,0.129475674183,4.5,2701
27,01,30,0.901389884324,0.868266990969,0.129475674183,4.5,2701
27,01,31,0.901389884324,0.868266990969,0.129475674183,4.5,2701
27,01,32,0.901389884324,0.868266990969,0.129475674183,4.5,2701
27,01,33,0.901389884324,0.868266990969,0.129475674183,4.5,2701
27,01,34,0.901389884324,0.868266990969,0.129475674183,4.5,2701
27,01,35,0.901389884324,0.868266990969,0.129475674183,4.5,2701
27,01,36,0.901389884324,0.868266990969,0.129475674183,4.5,2701
27,01,37,0.901389884324,0.868266990969,0.129475674183,4.5,2701
27,01,40,1.04297027036,0.962741788029,,6.0,2701
27,01,45,2.1351041225,2.12905322013,,5.8,2701
27,01,5,0.696582481663,0.696582481663,,0.0,2701
27,01,50,0.720880080916,0.700851129287,0.0729799856946,6.2,2701
27,01,52,0.593260504625,0.587417335836,0.338883915054,3.70588235294,2701
27,01,53,1.44946360477,1.41905527739,0.158123302338,5.0,2701
27,01,55,0.284544193041,0.282355391556,0.174403702319,2.0,2701
