PROV,MUN,grossalary,occinc,frstsourcinc,yearsedu,CODIGO
13,01,1.09297907629,1.10015650073,2.69627308269,4.90506329114,1301
13,02,1.16141336026,1.16556987931,9.189629424,3.97777777778,1302
13,03,1.07072614159,1.06974762927,0.316775240248,4.18965517241,1303
13,04,1.23583186829,1.20006199329,0.221642214033,4.6,1304
14,01,1.08812654871,1.08931790555,0.639828420848,4.86842105263,1401
14,02,0.936718820205,0.923741285942,0.494897286884,5.35294117647,1402
14,03,1.57042820197,1.55948544071,0.264534086439,3.9,1403
14,04,1.23340068946,1.23340068946,0.21176467758,4.57142857143,1404
15,01,1.10960255287,1.10109211718,0.498064753829,4.36363636364,1501
15,02,0.786308740633,0.782739345297,0.417949488998,2.72222222222,1502
15,03,1.74153465904,1.85230911334,1.567447671,3.58333333333,1503
15,04,1.76629946995,1.75726752912,0.62868772229,3.17391304348,1504
15,05,1.07932516594,1.13831818841,0.227577001511,4.11111111111,1505
15,06,0.781215401501,0.777020726971,0.363848685969,4.09677419355,1506
16,01,0.890921496881,0.869469029906,0.316834973963,2.97619047619,1601
17,01,0.94138048884,0.942851815111,0.258136851297,4.64601769912,1701
17,02,1.03207333713,1.00622231109,0.314937117094,4.4,1702
18,01,1.14325634623,1.11407636591,0.453895784326,4.05357142857,1801
18,04,0.935182589316,0.884056329904,1.0125354241,7.5,1804
18,06,0.959674015756,1.07592641928,1.03647018384,5.11111111111,1806
18,07,1.12083274812,1.11617082545,0.296396647697,3.25,1807
18,08,0.942156955643,0.999924512263,0.306633808992,3.94117647059,1808
19,01,0.933399626074,0.978173872652,0.52006268159,5.04545454545,1901
19,02,1.17647542626,1.16275540691,0.338595144361,4.35483870968,1902
19,03,0.920972912078,0.899655935678,0.302644943789,4.125,1903
20,01,1.31083362892,1.28530146229,0.464783623837,4.24137931034,2001
20,02,1.39195624329,0.962459455347,1.70915701984,5.91666666667,2002
20,03,1.43637570578,1.41374834252,0.402129975583,5.05555555556,2003
21,01,0.969790189211,0.98776858029,0.324583577734,4.81553398058,2101
21,02,1.12028987848,1.10394213623,0.24226640502,4.27777777778,2102
21,03,0.96478893518,0.949971237783,0.580594434111,5.0,2103
21,04,0.946879434015,0.925482854651,0.320227594855,3.78571428571,2104
21,05,1.00162457528,0.991670759609,0.337280026553,4.91428571429,2105
21,06,0.840037468291,0.86013917621,0.320282387763,4.31578947368,2106
21,07,0.980735081583,1.01301108279,0.609361317005,5.4347826087,2107
21,08,0.728364725392,0.720047952732,0.362222890465,3.54545454545,2108
22,01,0.953634940145,0.973421483768,2.72521496527,3.76377952756,2201
22,02,0.655312493012,0.717395827254,0.254455100715,1.71428571429,2202
22,03,0.831217167572,0.828288246199,0.400828838978,2.09375,2203
22,04,0.541585197535,0.535457349321,0.104064316705,2.5,2204
22,05,0.657177227589,0.643258363855,0.309559648766,4.27027027027,2205
22,06,1.54993521534,1.58478378274,0.835898977996,2.7,2206
23,01,0.9257258193,0.903998287294,0.377249573151,5.28260869565,2301
23,02,0.608965791102,0.63103237081,0.163470578944,2.72727272727,2302
23,04,1.47109928583,1.48004186955,0.228333494841,5.07142857143,2304
23,05,0.700839119089,0.686343173502,0.464590060989,3.64705882353,2305
24,01,1.07668475107,1.07316284907,0.549337867499,4.74074074074,2401
24,03,0.922007600407,0.912730923472,0.216966842088,3.35294117647,2403
24,04,1.88886159576,1.87846450198,0.472328730542,4.33333333333,2404
25,01,1.26999868591,1.20870866414,0.370677922847,4.8835978836,2501
25,02,0.665573250595,0.70907664441,0.12363959057,3.4,2502
