PROV,MUN,sg110,grossalary,occinc,frstsourcinc,yearsedu,CODIGO
19,01,13,2039.79397346,2024.10325059,968.710787115,6.0,1901
19,01,14,2039.79397346,2024.10325059,968.710787115,6.0,1901
19,01,17,1435.12709202,1435.12709202,,12.0,1901
19,01,18,1435.12709202,1435.12709202,,12.0,1901
19,01,20,1865.66521963,1722.15251043,,7.0,1901
19,01,36,1865.66521963,1722.15251043,,7.0,1901
19,01,40,1291.61438282,,1148.10167362,4.0,1901
19,01,45,2806.47075773,2793.71407247,,10.3333333333,1901
19,01,52,2305.77086118,3075.27234005,72904.312762,11.0,1901
19,01,53,3272.08976981,3128.57706061,8498.59939696,8.33333333333,1901
19,01,55,2487.55362617,2468.41859828,,2.0,1901
19,01,60,1993.23207225,1985.25914396,1722.15251043,10.6666666667,1901
19,01,63,1865.66521963,1851.31394871,,12.0,1901
19,01,65,1672.09527746,1640.17805093,1722.15251043,12.6,1901
19,01,74,3659.57408466,3659.57408466,,14.0,1901
19,01,80,2669.33639116,2669.33639116,302.23776558,14.5,1901
19,01,85,3903.5456903,3903.5456903,,12.0,1901
19,01,90,1720.55792477,1716.89037776,984.943669111,8.33333333333,1901
19,01,91,1435.12709202,1435.12709202,,8.0,1901
19,01,93,2562.8977985,3128.57706061,8498.59939696,7.0,1901
19,02,01,2549.74246683,2530.12906323,,7.0,1902
19,02,05,2549.74246683,2530.12906323,,7.0,1902
19,02,1,2353.60843092,2331.69012624,1148.10167362,4.36363636364,1902
19,02,10,2798.49782944,2776.97092306,717.563546011,7.5,1902
19,02,11,2798.49782944,2776.97092306,717.563546011,7.5,1902
19,02,12,2798.49782944,2776.97092306,717.563546011,7.5,1902
19,02,13,2798.49782944,2776.97092306,717.563546011,7.5,1902
19,02,14,2798.49782944,2776.97092306,717.563546011,7.5,1902
19,02,20,2487.55362617,2382.31097276,,5.5,1902
19,02,33,7462.66087851,6888.61004171,2009.17792883,,1902
19,02,36,2487.55362617,2382.31097276,,5.5,1902
19,02,45,5596.99565889,5553.94184612,,1.0,1902
19,02,50,3420.38623599,3157.27960245,,3.0,1902
19,02,52,4417.00227211,4401.05641553,5453.48294968,8.0,1902
19,02,53,1722.15251043,1722.15251043,,5.0,1902
19,02,60,1243.77681309,1234.20929914,389.780518193,7.0,1902
19,02,72,7462.66087851,6888.61004171,2009.17792883,,1902
19,02,74,2168.57271118,2168.57271118,1148.10167362,8.66666666667,1902
19,02,85,2884.60545496,2884.60545496,,11.0,1902
19,02,90,1031.2413247,1203.11487881,706.800092821,7.0,1902
19,02,93,2726.74147484,2726.74147484,,5.0,1902
19,03,1,1522.53937854,1453.39234592,589.199400558,5.54545454545,1903
19,03,45,8610.76255213,8610.76255213,1435.12709202,,1903
19,03,52,1714.49849927,1673.93224013,1506.88344662,9.0,1903
19,03,53,1836.96267779,1836.96267779,,9.0,1903
19,03,65,1990.04290094,1836.96267779,,12.0,1903
19,03,74,6505.90948383,6458.0719141,1291.61438282,6.0,1903
19,03,75,5166.45753128,5166.45753128,,10.0,1903
19,03,80,10045.8896442,10045.8896442,2487.55362617,16.0,1903
19,03,90,1150.9719278,1117.10292843,355.480980694,5.0,1903
19,03,93,3095.09076179,3078.34761239,,8.5,1903
20,01,01,1491.165388,1488.02177627,757.029541042,4.57142857143,2001
20,01,05,1491.165388,1488.02177627,757.029541042,4.57142857143,2001
20,01,1,3150.28795764,3134.09678019,948.874141532,3.66666666667,2001
20,01,10,4767.81111683,4623.5011148,1409.6137215,5.16666666667,2001
20,01,11,4767.81111683,4623.5011148,1409.6137215,5.16666666667,2001
20,01,12,4767.81111683,4623.5011148,1409.6137215,5.16666666667,2001
20,01,13,4767.81111683,4623.5011148,1409.6137215,5.16666666667,2001
20,01,14,4767.81111683,4623.5011148,1409.6137215,5.16666666667,2001
20,01,15,2066.58301251,2066.58301251,,3.0,2001
20,01,16,2066.58301251,2066.58301251,,3.0,2001
20,01,17,2066.58301251,2066.58301251,,3.0,2001
20,01,18,2066.58301251,2066.58301251,,3.0,2001
20,01,19,2066.58301251,2066.58301251,,3.0,2001
20,01,20,22247.6590977,22081.8221892,,7.66666666667,2001
20,01,21,2066.58301251,2066.58301251,,3.0,2001
20,01,22,2066.58301251,2066.58301251,,3.0,2001
20,01,23,2066.58301251,2066.58301251,,3.0,2001
20,01,24,3042.46943509,3042.46943509,358.781773005,9.5,2001
20,01,25,2066.58301251,2066.58301251,,3.0,2001
20,01,26,2066.58301251,2066.58301251,,3.0,2001
20,01,27,2066.58301251,2066.58301251,,3.0,2001
20,01,28,2066.58301251,2066.58301251,,3.0,2001
