occ,mun,inctot,educdo,edu10
11,3205,0.412738726727,8.0,5.0
11,3207,3.03931315705,9.125,9.16666666667
12,101,9.18996996743,15.7268145161,14.9501510574
12,201,9.78658836569,15.2,13.0
12,203,3.03070176977,13.6666666667,
12,204,1.90169824236,16.125,
12,206,1.90169824236,16.125,
12,207,9.78658836569,15.2,13.0
12,208,3.03070176977,13.6666666667,
12,209,3.03070176977,13.6666666667,
12,301,3.01905106933,14.3333333333,12.0
12,302,3.01905106933,14.3333333333,12.0
12,303,6.07862631409,14.0,
12,304,3.01905106933,14.3333333333,12.0
12,305,3.01905106933,14.3333333333,12.0
12,401,3.18368053201,15.625,15.0
12,403,1.82358789423,6.0,
12,404,1.82358789423,6.0,
12,405,4.55896973557,17.25,
12,406,3.18368053201,15.625,15.0
12,407,3.18368053201,15.625,15.0
12,408,3.18368053201,15.625,15.0
12,411,4.55896973557,17.25,
12,502,5.47076368269,12.0,11.8333333333
12,503,5.47076368269,12.0,11.8333333333
12,504,5.47076368269,12.0,11.8333333333
12,505,5.47076368269,12.0,11.8333333333
12,601,4.80471146186,15.8155192878,15.225
12,602,2.53357144771,16.9,12.0
12,603,2.189832424,16.9616,
12,604,2.53357144771,16.9,
12,605,2.53357144771,16.9,12.0
12,606,2.53357144771,16.9,
12,607,2.189832424,16.9616,
12,701,2.51634867316,15.6666666667,
12,702,2.51634867316,15.6666666667,
12,703,9.11793947114,19.0,16.0
12,704,9.11793947114,19.0,16.0
12,705,2.51634867316,15.6666666667,
12,706,9.11793947114,19.0,16.0
12,801,3.01905106933,15.0833333333,14.0
12,901,4.57997698207,13.8468990261,15.7272727273
12,902,4.57997698207,13.8468990261,15.7272727273
12,903,2.96333032812,13.5,
12,904,2.96333032812,13.5,
12,1001,3.31285134118,16.0,13.0
12,1002,3.31285134118,16.0,13.0
12,1003,3.31285134118,16.0,13.0
12,1004,3.31285134118,16.0,13.0
12,1005,3.31285134118,16.0,13.0
12,1006,3.31285134118,16.0,13.0
12,1101,3.45474046358,14.4723124098,14.44
12,1102,3.41618798852,15.5,
12,1201,3.45468595518,12.0,15.2777777778
12,1202,3.45468595518,12.0,15.2777777778
12,1301,6.51493888262,16.1080735523,14.6346153846
12,1302,1.57985096106,14.4996793639,9.0
12,1303,3.40858101119,15.5995078437,11.5
12,1304,3.97299015889,14.0,16.25
12,1401,4.59053973702,15.2045175169,8.0
12,1402,3.45505487274,16.039449113,12.0
12,1403,4.86290105128,16.25,
12,1404,3.45505487274,16.039449113,12.0
12,1501,3.76874831474,13.6666666667,12.0
12,1502,2.64420244663,6.5,11.0
12,1503,3.03931315705,15.0,
12,1504,3.03931315705,15.0,
12,1505,3.76874831474,13.6666666667,12.0
12,1506,2.64420244663,6.5,11.0
12,1601,6.3825576298,14.0625,
12,1602,6.3825576298,14.0625,
12,1701,4.85956809371,15.3898461538,16.125
12,1702,3.1912788149,15.0,10.0
12,1801,5.96931179115,15.166160221,12.4375
12,1802,3.34324447275,15.0,
12,1803,3.34324447275,15.0,
12,1804,3.34324447275,15.0,16.25
12,1805,3.41823957878,15.9870007091,
12,1806,3.41823957878,15.9870007091,
12,1807,3.04151613838,16.2409396415,14.5
12,1808,3.41823957878,15.9870007091,
12,1809,3.04151613838,16.2409396415,14.5
12,1901,3.25206507804,16.5,9.5
12,1903,3.0906775494,15.0,
12,2001,3.03931315705,20.0,10.8333333333
12,2002,2.73538184134,14.0,12.0
12,2003,2.73538184134,14.0,12.0
12,2101,4.19425215673,13.9722222222,13.0
12,2102,3.03931315705,16.0,
12,2103,5.16683236698,14.5,9.75
12,2105,3.38883417011,12.25,9.33333333333
12,2106,1.79547424753,10.5,12.0
