mun,1,2,3,11,12,13,14,21,22,23,24,25,26,31,32,33,34,35,36,37,41,42,43,44,51,52,53,54,61,62,63,71,72,73,74,75,81,82,83,91,92,93,94,95,96,98,10,15,16,17,18,19,20,27,28,29,30,40,45,5,50,55,60,64,65,66,67,70,80,85,90
1401,299,0,49,24,8,66,124,83,141,781,74,0,116,182,299,232,116,74,83,0,715,1097,91,49,1105,3035,58,623,1230,58,457,831,473,41,133,482,141,0,573,2644,1579,374,8,41,274,357,0,1372,0,0,0,0,41,0,41,0,0,0,41,0,1621,83,41,789,623,41,0,748,41,789,0
1402,25,0,10,5,10,35,50,0,15,248,30,0,5,50,60,66,35,25,25,5,167,314,10,10,467,533,50,228,452,91,0,335,91,0,66,142,30,0,233,1087,375,55,10,5,106,126,0,0,0,0,0,0,0,0,0,0,0,0,0,152,0,888,0,0,0,0,0,0,0,152,0
1403,0,0,0,0,0,26,26,13,65,249,13,13,0,26,105,39,13,0,39,0,170,354,65,0,249,787,26,223,840,0,0,380,157,13,0,65,78,0,459,1234,407,144,0,26,105,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1404,0,0,8,4,8,30,43,0,13,213,26,0,4,43,52,56,30,21,21,4,144,270,8,8,401,458,43,196,388,78,0,288,78,0,34,122,26,0,200,956,323,48,8,4,91,109,0,0,0,0,0,0,21,0,0,0,0,0,21,0,0,21,0,0,0,0,0,0,0,0,0
1501,341,0,45,6,3,13,19,113,35,91,19,0,26,55,55,71,35,6,9,3,123,165,13,19,712,500,6,165,328,35,0,78,45,3,123,52,87,9,107,305,312,100,0,3,81,71,0,243,975,0,0,0,0,0,666,0,0,0,0,0,276,162,0,113,211,0,0,32,0,16,0
1502,0,0,25,31,12,0,19,19,25,146,19,0,12,31,82,50,19,25,31,0,88,349,57,19,158,546,6,158,826,6,0,196,101,0,44,88,38,0,260,552,425,152,6,6,57,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1503,3002,5,10,15,0,31,25,36,10,160,1563,5,5,93,36,62,20,0,20,0,98,274,36,5,181,424,25,186,1024,0,0,170,93,5,31,119,165,0,460,553,1128,771,0,20,72,108,0,155,0,0,0,0,0,0,155,0,0,0,0,0,181,0,0,25,155,0,0,0,0,0,0
1504,0,2,5,7,0,15,12,17,5,78,5,2,2,45,17,30,10,0,10,0,47,133,17,2,88,295,12,90,499,0,0,83,45,2,15,58,80,0,224,269,550,375,0,10,35,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1505,0,0,37,5,2,10,15,13,29,74,15,0,21,45,45,58,29,5,7,2,100,135,10,15,156,143,5,135,280,29,0,63,37,2,21,42,71,7,87,249,254,82,0,2,66,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,0,0,0,0,0,0,0
1506,320,0,21,26,10,0,16,16,21,122,16,0,10,26,69,42,16,21,26,0,74,293,48,16,133,298,5,133,693,5,0,165,85,0,37,74,32,0,218,464,357,128,5,5,48,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1601,2517,0,83,8,0,33,16,16,33,151,16,0,67,25,33,100,8,16,8,0,109,117,50,8,209,335,0,318,998,117,0,209,75,0,67,167,176,0,226,461,1477,268,8,0,109,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0
1602,0,0,21,2,0,8,4,4,8,39,4,0,6,6,8,26,2,4,2,0,28,30,13,2,54,65,0,83,260,30,0,54,19,0,6,43,45,0,59,120,385,70,2,0,28,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1701,194,0,260,48,18,163,163,97,151,691,163,6,145,242,242,321,151,1869,746,0,697,1225,157,54,3920,7410,151,934,1832,30,0,1638,825,54,333,837,1541,0,964,4418,819,843,6,0,418,370,0,3155,0,182,1244,0,364,0,30,0,0,0,30,0,1213,30,394,364,697,30,0,151,637,1001,0
1702,0,0,183,10,10,30,51,51,91,224,51,10,20,112,102,112,91,40,71,0,194,306,40,10,224,766,91,449,470,30,0,367,286,20,112,112,204,0,735,2145,153,224,0,0,122,40,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306,0,0,0,0,0,0,0,0
1801,219,2,56,14,18,74,108,36,240,280,100,16,195,456,135,353,193,58,472,12,322,805,108,44,3636,5535,48,425,401,478,2411,718,308,88,1685,246,393,0,397,1545,1824,439,22,8,205,262,0,1876,10,1574,676,0,141,70,0,121,0,121,474,0,938,4015,918,1210,4136,20,40,8899,494,1109,0
1802,0,0,14,14,0,29,7,29,7,265,22,0,7,73,51,110,36,44,14,0,125,169,14,0,250,294,58,176,692,0,0,169,36,0,58,147,147,0,206,839,228,95,0,0,110,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,0,0,0,0,0,0,0,0,0,0
1803,0,0,6,6,0,13,3,13,3,118,9,0,3,32,22,49,16,19,105,0,55,75,6,0,111,147,26,78,308,0,0,75,16,0,26,65,65,0,91,374,101,42,0,0,49,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
1804,9,0,39,19,9,39,39,0,39,78,39,0,9,107,68,39,68,39,58,9,117,245,19,39,784,716,39,166,372,0,0,313,147,68,98,127,333,0,461,706,549,215,29,0,107,88,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1805,0,0,43,6,0,19,16,13,9,152,13,0,9,49,59,73,26,0,36,0,102,182,6,6,199,235,9,149,633,16,0,202,56,16,23,96,86,0,99,514,245,49,0,0,82,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
