mun,1,2,3,11,12,13,14,21,22,23,24,25,26,31,32,33,34,35,36,37,41,42,43,44,51,52,53,54,61,62,63,71,72,73,74,75,81,82,83,91,92,93,94,95,96,98,MUNTOTAL,share1,share2,share3,share11,share12,share13,share14,share21,share22,share23,share24,share25,share26,share31,share32,share33,share34,share35,share36,share37,share41,share42,share43,share44,share51,share52,share53,share54,share61,share62,share63,share71,share72,share73,share74,share75,share81,share82,share83,share91,share92,share93,share94,share95,share96,share98
1203,0,1,9,2,3,4,15,4,9,54,7,1,12,59,13,35,29,6,12,1,43,92,21,7,330,250,17,145,116,2,0,285,102,13,24,186,437,2,146,399,38,76,4,6,62,54,3133,0.0,0.000319182891797,0.00287264602617,0.000638365783594,0.000957548675391,0.00127673156719,0.00478774337695,0.00127673156719,0.00287264602617,0.017235876157,0.00223428024258,0.000319182891797,0.00383019470156,0.018831790616,0.00414937759336,0.0111714012129,0.00925630386211,0.00191509735078,0.00383019470156,0.000319182891797,0.0137248643473,0.0293648260453,0.00670284072774,0.00223428024258,0.105330354293,0.0797957229492,0.00542610916055,0.0462815193106,0.0370252154485,0.000638365783594,0.0,0.0909671241621,0.0325566549633,0.00414937759336,0.00766038940313,0.0593680178742,0.139482923715,0.000638365783594,0.0466007022024,0.127353973827,0.0121289498883,0.0242578997766,0.00127673156719,0.00191509735078,0.0197893392914,0.017235876157
1301,2,2,33,11,12,48,41,61,96,229,50,10,24,107,88,150,41,26,34,2,244,358,61,12,251,859,41,279,574,7,0,333,280,42,65,524,712,2,351,1038,292,262,5,14,135,149,7957,0.000251351011688,0.000251351011688,0.00414729169285,0.00138243056428,0.00150810607013,0.00603242428051,0.0051526957396,0.00766620585648,0.012064848561,0.0287796908383,0.0062837752922,0.00125675505844,0.00301621214025,0.0134472791253,0.0110594445143,0.0188513258766,0.0051526957396,0.00326756315194,0.00427296719869,0.000251351011688,0.0306648234259,0.0449918310921,0.00766620585648,0.00150810607013,0.0315445519668,0.10795525952,0.0051526957396,0.0350634661305,0.0721377403544,0.000879728540907,0.0,0.041849943446,0.0351891416363,0.00527837124544,0.00816890787985,0.0658539650622,0.0894809601609,0.000251351011688,0.0441121025512,0.130451175066,0.0366972477064,0.0329269825311,0.00062837752922,0.00175945708181,0.0169661932889,0.0187256503707
1302,3,3,20,2,1,11,12,7,2,31,7,1,3,14,9,13,6,4,8,0,41,70,9,1,38,122,6,48,167,2,0,61,35,0,5,28,5,0,86,243,710,56,0,0,11,18,1919,0.00156331422616,0.00156331422616,0.0104220948411,0.00104220948411,0.000521104742053,0.00573215216258,0.00625325690464,0.00364773319437,0.00104220948411,0.0161542470036,0.00364773319437,0.000521104742053,0.00156331422616,0.00729546638874,0.00468994267848,0.00677436164669,0.00312662845232,0.00208441896821,0.00416883793643,0.0,0.0213652944242,0.0364773319437,0.00468994267848,0.000521104742053,0.019801980198,0.0635747785305,0.00312662845232,0.0250130276186,0.0870244919229,0.00104220948411,0.0,0.0317873892652,0.0182386659719,0.0,0.00260552371027,0.0145909327775,0.00260552371027,0.0,0.0448150078166,0.126628452319,0.369984366858,0.029181865555,0.0,0.0,0.00573215216258,0.00937988535696
1303,1,0,3,2,2,6,16,9,7,47,7,1,7,5,16,21,7,4,12,2,47,76,9,3,111,153,15,74,256,6,0,132,24,4,12,35,15,0,62,278,115,60,3,3,14,46,1728,0.000578703703704,0.0,0.00173611111111,0.00115740740741,0.00115740740741,0.00347222222222,0.00925925925926,0.00520833333333,0.00405092592593,0.0271990740741,0.00405092592593,0.000578703703704,0.00405092592593,0.00289351851852,0.00925925925926,0.0121527777778,0.00405092592593,0.00231481481481,0.00694444444444,0.00115740740741,0.0271990740741,0.0439814814815,0.00520833333333,0.00173611111111,0.0642361111111,0.0885416666667,0.00868055555556,0.0428240740741,0.148148148148,0.00347222222222,0.0,0.0763888888889,0.0138888888889,0.00231481481481,0.00694444444444,0.0202546296296,0.00868055555556,0.0,0.0358796296296,0.16087962963,0.0665509259259,0.0347222222222,0.00173611111111,0.00173611111111,0.00810185185185,0.0266203703704
1304,0,0,4,1,1,3,8,6,3,12,4,0,2,8,18,8,1,0,3,0,20,53,8,0,28,66,3,28,107,0,0,21,18,2,9,10,28,0,46,120,71,61,0,1,14,13,809,0.0,0.0,0.00494437577256,0.00123609394314,0.00123609394314,0.00370828182942,0.00988875154512,0.00741656365884,0.00370828182942,0.0148331273177,0.00494437577256,0.0,0.00247218788628,0.00988875154512,0.0222496909765,0.00988875154512,0.00123609394314,0.0,0.00370828182942,0.0,0.0247218788628,0.0655129789864,0.00988875154512,0.0,0.0346106304079,0.0815822002472,0.00370828182942,0.0346106304079,0.132262051916,0.0,0.0,0.0259579728059,0.0222496909765,0.00247218788628,0.0111248454883,0.0123609394314,0.0346106304079,0.0,0.0568603213844,0.148331273177,0.0877626699629,0.0754017305315,0.0,0.00123609394314,0.017305315204,0.0160692212608
1401,1,0,6,3,1,8,15,10,17,94,9,0,9,22,36,28,14,9,10,0,86,132,11,6,103,240,7,75,148,7,0,95,57,5,11,58,17,0,69,318,185,45,1,5,33,43,2049,0.000488042947779,0.0,0.00292825768668,0.00146412884334,0.000488042947779,0.00390434358224,0.00732064421669,0.00488042947779,0.00829673011225,0.0458760370913,0.00439238653001,0.0,0.00439238653001,0.0107369448511,0.0175695461201,0.0136652025378,0.00683260126891,0.00439238653001,0.00488042947779,0.0,0.041971693509,0.0644216691069,0.00536847242557,0.00292825768668,0.0502684236213,0.117130307467,0.00341630063446,0.0366032210835,0.0722303562714,0.00341630063446,0.0,0.046364080039,0.0278184480234,0.0024402147389,0.00536847242557,0.0283064909712,0.00829673011225,0.0,0.0336749633968,0.155197657394,0.0902879453392,0.0219619326501,0.000488042947779,0.0024402147389,0.0161054172767,0.0209858467545
1402,0,0,2,1,2,7,10,0,3,49,6,0,1,10,12,13,7,5,5,1,33,62,2,2,92,95,10,45,89,18,0,66,18,0,8,28,6,0,46,214,74,11,2,1,21,25,1102,0.0,0.0,0.00181488203267,0.000907441016334,0.00181488203267,0.00635208711434,0.00907441016334,0.0,0.002722323049,0.0444646098004,0.005444646098,0.0,0.000907441016334,0.00907441016334,0.010889292196,0.0117967332123,0.00635208711434,0.00453720508167,0.00453720508167,0.000907441016334,0.029945553539,0.0562613430127,0.00181488203267,0.00181488203267,0.0834845735027,0.0862068965517,0.00907441016334,0.040834845735,0.0807622504537,0.016333938294,0.0,0.059891107078,0.016333938294,0.0,0.00725952813067,0.0254083484574,0.005444646098,0.0,0.0417422867514,0.194192377495,0.0671506352087,0.00998185117967,0.00181488203267,0.000907441016334,0.019056261343,0.0226860254083
1403,0,0,0,0,0,2,2,1,5,19,1,1,0,2,8,3,1,0,3,0,13,27,5,0,19,60,2,17,64,0,0,29,12,1,0,5,6,0,35,94,31,11,0,2,8,14,503,0.0,0.0,0.0,0.0,0.0,0.00397614314115,0.00397614314115,0.00198807157058,0.00994035785288,0.037773359841,0.00198807157058,0.00198807157058,0.0,0.00397614314115,0.0159045725646,0.00596421471173,0.00198807157058,0.0,0.00596421471173,0.0,0.0258449304175,0.0536779324056,0.00994035785288,0.0,0.037773359841,0.119284294235,0.00397614314115,0.0337972166998,0.127236580517,0.0,0.0,0.0576540755467,0.0238568588469,0.00198807157058,0.0,0.00994035785288,0.0119284294235,0.0,0.0695825049702,0.186878727634,0.0616302186879,0.0218687872763,0.0,0.00397614314115,0.0159045725646,0.0278330019881
1404,0,0,2,1,2,7,10,0,3,49,6,0,1,10,12,13,7,5,5,1,33,62,2,2,92,95,10,45,89,18,0,66,18,0,8,28,6,0,46,214,74,11,2,1,21,25,1102,0.0,0.0,0.00181488203267,0.000907441016334,0.00181488203267,0.00635208711434,0.00907441016334,0.0,0.002722323049,0.0444646098004,0.005444646098,0.0,0.000907441016334,0.00907441016334,0.010889292196,0.0117967332123,0.00635208711434,0.00453720508167,0.00453720508167,0.000907441016334,0.029945553539,0.0562613430127,0.00181488203267,0.00181488203267,0.0834845735027,0.0862068965517,0.00907441016334,0.040834845735,0.0807622504537,0.016333938294,0.0,0.059891107078,0.016333938294,0.0,0.00725952813067,0.0254083484574,0.005444646098,0.0,0.0417422867514,0.194192377495,0.0671506352087,0.00998185117967,0.00181488203267,0.000907441016334,0.019056261343,0.0226860254083
1501,0,0,14,2,1,4,6,5,11,28,6,0,8,17,17,22,11,2,3,1,38,51,4,6,29,54,2,51,101,11,0,24,14,1,8,16,27,3,33,94,96,31,0,1,25,22,900,0.0,0.0,0.0155555555556,0.00222222222222,0.00111111111111,0.00444444444444,0.00666666666667,0.00555555555556,0.0122222222222,0.0311111111111,0.00666666666667,0.0,0.00888888888889,0.0188888888889,0.0188888888889,0.0244444444444,0.0122222222222,0.00222222222222,0.00333333333333,0.00111111111111,0.0422222222222,0.0566666666667,0.00444444444444,0.00666666666667,0.0322222222222,0.06,0.00222222222222,0.0566666666667,0.112222222222,0.0122222222222,0.0,0.0266666666667,0.0155555555556,0.00111111111111,0.00888888888889,0.0177777777778,0.03,0.00333333333333,0.0366666666667,0.104444444444,0.106666666667,0.0344444444444,0.0,0.00111111111111,0.0277777777778,0.0244444444444
1502,0,0,4,5,2,0,3,3,4,23,3,0,2,5,13,8,3,4,5,0,14,55,9,3,25,51,1,25,130,1,0,31,16,0,7,14,6,0,41,87,67,24,1,1,9,22,727,0.0,0.0,0.00550206327373,0.00687757909216,0.00275103163686,0.0,0.0041265474553,0.0041265474553,0.00550206327373,0.0316368638239,0.0041265474553,0.0,0.00275103163686,0.00687757909216,0.0178817056396,0.0110041265475,0.0041265474553,0.00550206327373,0.00687757909216,0.0,0.019257221458,0.0756533700138,0.0123796423659,0.0041265474553,0.0343878954608,0.07015130674,0.00137551581843,0.0343878954608,0.178817056396,0.00137551581843,0.0,0.0426409903714,0.0220082530949,0.0,0.00962861072902,0.019257221458,0.00825309491059,0.0,0.0563961485557,0.119669876204,0.0921595598349,0.0330123796424,0.00137551581843,0.00137551581843,0.0123796423659,0.0302613480055
1503,0,1,2,3,0,6,5,7,2,31,2,1,1,18,7,12,4,0,4,0,19,53,7,1,35,82,5,36,198,0,0,33,18,1,6,23,32,0,89,107,218,149,0,4,14,21,1257,0.0,0.00079554494829,0.00159108989658,0.00238663484487,0.0,0.00477326968974,0.00397772474145,0.00556881463803,0.00159108989658,0.024661893397,0.00159108989658,0.00079554494829,0.00079554494829,0.0143198090692,0.00556881463803,0.00954653937947,0.00318217979316,0.0,0.00318217979316,0.0,0.0151153540175,0.0421638822593,0.00556881463803,0.00079554494829,0.0278440731901,0.0652346857597,0.00397772474145,0.0286396181384,0.157517899761,0.0,0.0,0.0262529832936,0.0143198090692,0.00079554494829,0.00477326968974,0.0182975338107,0.0254574383453,0.0,0.0708035003978,0.085123309467,0.173428798727,0.118536197295,0.0,0.00318217979316,0.0111376292761,0.0167064439141
1504,0,1,2,3,0,6,5,7,2,31,2,1,1,18,7,12,4,0,4,0,19,53,7,1,35,82,5,36,198,0,0,33,18,1,6,23,32,0,89,107,218,149,0,4,14,21,1257,0.0,0.00079554494829,0.00159108989658,0.00238663484487,0.0,0.00477326968974,0.00397772474145,0.00556881463803,0.00159108989658,0.024661893397,0.00159108989658,0.00079554494829,0.00079554494829,0.0143198090692,0.00556881463803,0.00954653937947,0.00318217979316,0.0,0.00318217979316,0.0,0.0151153540175,0.0421638822593,0.00556881463803,0.00079554494829,0.0278440731901,0.0652346857597,0.00397772474145,0.0286396181384,0.157517899761,0.0,0.0,0.0262529832936,0.0143198090692,0.00079554494829,0.00477326968974,0.0182975338107,0.0254574383453,0.0,0.0708035003978,0.085123309467,0.173428798727,0.118536197295,0.0,0.00318217979316,0.0111376292761,0.0167064439141
1505,0,0,14,2,1,4,6,5,11,28,6,0,8,17,17,22,11,2,3,1,38,51,4,6,29,54,2,51,101,11,0,24,14,1,8,16,27,3,33,94,96,31,0,1,25,22,900,0.0,0.0,0.0155555555556,0.00222222222222,0.00111111111111,0.00444444444444,0.00666666666667,0.00555555555556,0.0122222222222,0.0311111111111,0.00666666666667,0.0,0.00888888888889,0.0188888888889,0.0188888888889,0.0244444444444,0.0122222222222,0.00222222222222,0.00333333333333,0.00111111111111,0.0422222222222,0.0566666666667,0.00444444444444,0.00666666666667,0.0322222222222,0.06,0.00222222222222,0.0566666666667,0.112222222222,0.0122222222222,0.0,0.0266666666667,0.0155555555556,0.00111111111111,0.00888888888889,0.0177777777778,0.03,0.00333333333333,0.0366666666667,0.104444444444,0.106666666667,0.0344444444444,0.0,0.00111111111111,0.0277777777778,0.0244444444444
1506,0,0,4,5,2,0,3,3,4,23,3,0,2,5,13,8,3,4,5,0,14,55,9,3,25,51,1,25,130,1,0,31,16,0,7,14,6,0,41,87,67,24,1,1,9,22,727,0.0,0.0,0.00550206327373,0.00687757909216,0.00275103163686,0.0,0.0041265474553,0.0041265474553,0.00550206327373,0.0316368638239,0.0041265474553,0.0,0.00275103163686,0.00687757909216,0.0178817056396,0.0110041265475,0.0041265474553,0.00550206327373,0.00687757909216,0.0,0.019257221458,0.0756533700138,0.0123796423659,0.0041265474553,0.0343878954608,0.07015130674,0.00137551581843,0.0343878954608,0.178817056396,0.00137551581843,0.0,0.0426409903714,0.0220082530949,0.0,0.00962861072902,0.019257221458,0.00825309491059,0.0,0.0563961485557,0.119669876204,0.0921595598349,0.0330123796424,0.00137551581843,0.00137551581843,0.0123796423659,0.0302613480055
1601,0,0,10,1,0,4,2,2,4,18,2,0,3,3,4,12,1,2,1,0,13,14,6,1,25,30,0,38,119,14,0,25,9,0,3,20,21,0,27,55,176,32,1,0,13,19,730,0.0,0.0,0.013698630137,0.0013698630137,0.0,0.00547945205479,0.0027397260274,0.0027397260274,0.00547945205479,0.0246575342466,0.0027397260274,0.0,0.0041095890411,0.0041095890411,0.00547945205479,0.0164383561644,0.0013698630137,0.0027397260274,0.0013698630137,0.0,0.0178082191781,0.0191780821918,0.00821917808219,0.0013698630137,0.0342465753425,0.041095890411,0.0,0.0520547945205,0.16301369863,0.0191780821918,0.0,0.0342465753425,0.0123287671233,0.0,0.0041095890411,0.027397260274,0.0287671232877,0.0,0.0369863013699,0.0753424657534,0.241095890411,0.0438356164384,0.0013698630137,0.0,0.0178082191781,0.0260273972603
1602,0,0,10,1,0,4,2,2,4,18,2,0,3,3,4,12,1,2,1,0,13,14,6,1,25,30,0,38,119,14,0,25,9,0,3,20,21,0,27,55,176,32,1,0,13,19,730,0.0,0.0,0.013698630137,0.0013698630137,0.0,0.00547945205479,0.0027397260274,0.0027397260274,0.00547945205479,0.0246575342466,0.0027397260274,0.0,0.0041095890411,0.0041095890411,0.00547945205479,0.0164383561644,0.0013698630137,0.0027397260274,0.0013698630137,0.0,0.0178082191781,0.0191780821918,0.00821917808219,0.0013698630137,0.0342465753425,0.041095890411,0.0,0.0520547945205,0.16301369863,0.0191780821918,0.0,0.0342465753425,0.0123287671233,0.0,0.0041095890411,0.027397260274,0.0287671232877,0.0,0.0369863013699,0.0753424657534,0.241095890411,0.0438356164384,0.0013698630137,0.0,0.0178082191781,0.0260273972603
1701,2,0,43,8,3,27,27,16,25,114,17,1,19,40,40,53,25,8,18,0,115,202,26,9,151,826,25,154,302,5,0,265,136,9,25,138,254,0,159,693,130,139,1,0,69,61,4380,0.000456621004566,0.0,0.00981735159817,0.00182648401826,0.000684931506849,0.00616438356164,0.00616438356164,0.00365296803653,0.00570776255708,0.0260273972603,0.00388127853881,0.000228310502283,0.00433789954338,0.00913242009132,0.00913242009132,0.012100456621,0.00570776255708,0.00182648401826,0.0041095890411,0.0,0.0262557077626,0.0461187214612,0.00593607305936,0.00205479452055,0.0344748858447,0.188584474886,0.00570776255708,0.0351598173516,0.0689497716895,0.00114155251142,0.0,0.060502283105,0.0310502283105,0.00205479452055,0.00570776255708,0.0315068493151,0.0579908675799,0.0,0.036301369863,0.158219178082,0.0296803652968,0.0317351598174,0.000228310502283,0.0,0.0157534246575,0.0139269406393
1702,0,0,18,1,1,3,5,5,9,22,5,1,2,11,10,11,9,4,7,0,19,30,4,1,22,70,9,44,46,3,0,36,28,2,11,11,20,0,72,210,15,22,0,0,12,4,815,0.0,0.0,0.0220858895706,0.00122699386503,0.00122699386503,0.00368098159509,0.00613496932515,0.00613496932515,0.0110429447853,0.0269938650307,0.00613496932515,0.00122699386503,0.00245398773006,0.0134969325153,0.0122699386503,0.0134969325153,0.0110429447853,0.00490797546012,0.00858895705521,0.0,0.0233128834356,0.0368098159509,0.00490797546012,0.00122699386503,0.0269938650307,0.0858895705521,0.0110429447853,0.0539877300613,0.0564417177914,0.00368098159509,0.0,0.0441717791411,0.0343558282209,0.00245398773006,0.0134969325153,0.0134969325153,0.0245398773006,0.0,0.0883435582822,0.257668711656,0.0184049079755,0.0269938650307,0.0,0.0,0.0147239263804,0.00490797546012
1801,4,1,28,7,9,37,54,18,29,139,50,8,37,76,67,165,96,29,29,6,160,399,54,22,762,593,24,211,129,32,0,246,138,44,55,122,195,0,197,761,54,118,11,4,102,130,5452,0.000733675715334,0.000183418928833,0.00513573000734,0.00128393250183,0.0016507703595,0.00678650036684,0.00990462215701,0.003301540719,0.00531914893617,0.0254952311079,0.00917094644167,0.00146735143067,0.00678650036684,0.0139398385913,0.0122890682318,0.0302641232575,0.017608217168,0.00531914893617,0.00531914893617,0.001100513573,0.0293470286134,0.0731841526045,0.00990462215701,0.00403521643434,0.139765223771,0.108767424798,0.004402054292,0.0387013939839,0.0236610418195,0.00586940572267,0.0,0.045121056493,0.025311812179,0.00807043286867,0.0100880410858,0.0223771093177,0.0357666911225,0.0,0.0361335289802,0.139581804842,0.00990462215701,0.0216434336023,0.00201760821717,0.000733675715334,0.018708730741,0.0238444607483
1802,0,0,2,2,0,4,1,4,1,36,3,0,1,10,7,15,5,6,2,0,17,23,2,0,34,40,8,24,94,0,0,23,5,0,8,20,20,0,28,114,31,13,0,0,15,19,637,0.0,0.0,0.00313971742543,0.00313971742543,0.0,0.00627943485086,0.00156985871272,0.00627943485086,0.00156985871272,0.0565149136578,0.00470957613815,0.0,0.00156985871272,0.0156985871272,0.010989010989,0.0235478806907,0.00784929356358,0.0094191522763,0.00313971742543,0.0,0.0266875981162,0.0361067503925,0.00313971742543,0.0,0.0533751962323,0.0627943485086,0.0125588697017,0.0376766091052,0.147566718995,0.0,0.0,0.0361067503925,0.00784929356358,0.0,0.0125588697017,0.0313971742543,0.0313971742543,0.0,0.043956043956,0.17896389325,0.0486656200942,0.0204081632653,0.0,0.0,0.0235478806907,0.0298273155416
1803,0,0,2,2,0,4,1,4,1,36,3,0,1,10,7,15,5,6,2,0,17,23,2,0,34,40,8,24,94,0,0,23,5,0,8,20,20,0,28,114,31,13,0,0,15,19,637,0.0,0.0,0.00313971742543,0.00313971742543,0.0,0.00627943485086,0.00156985871272,0.00627943485086,0.00156985871272,0.0565149136578,0.00470957613815,0.0,0.00156985871272,0.0156985871272,0.010989010989,0.0235478806907,0.00784929356358,0.0094191522763,0.00313971742543,0.0,0.0266875981162,0.0361067503925,0.00313971742543,0.0,0.0533751962323,0.0627943485086,0.0125588697017,0.0376766091052,0.147566718995,0.0,0.0,0.0361067503925,0.00784929356358,0.0,0.0125588697017,0.0313971742543,0.0313971742543,0.0,0.043956043956,0.17896389325,0.0486656200942,0.0204081632653,0.0,0.0,0.0235478806907,0.0298273155416
1804,1,0,4,2,1,4,4,0,4,8,4,0,1,11,7,4,7,4,6,1,12,25,2,4,80,43,4,17,38,0,0,32,15,7,10,13,34,0,47,72,56,22,3,0,11,9,629,0.00158982511924,0.0,0.00635930047695,0.00317965023847,0.00158982511924,0.00635930047695,0.00635930047695,0.0,0.00635930047695,0.0127186009539,0.00635930047695,0.0,0.00158982511924,0.0174880763116,0.0111287758347,0.00635930047695,0.0111287758347,0.00635930047695,0.00953895071542,0.00158982511924,0.0190779014308,0.0397456279809,0.00317965023847,0.00635930047695,0.127186009539,0.0683624801272,0.00635930047695,0.027027027027,0.060413354531,0.0,0.0,0.0508744038156,0.0238473767886,0.0111287758347,0.0158982511924,0.0206677265501,0.0540540540541,0.0,0.0747217806041,0.114467408585,0.0890302066773,0.0349761526232,0.00476947535771,0.0,0.0174880763116,0.0143084260731
1805,0,0,13,2,0,6,5,4,3,46,4,0,3,15,18,22,8,0,11,0,31,55,2,2,60,61,3,45,191,5,0,61,17,5,7,29,26,0,30,155,74,15,0,0,25,22,1081,0.0,0.0,0.0120259019426,0.00185013876041,0.0,0.00555041628122,0.00462534690102,0.00370027752081,0.00277520814061,0.0425531914894,0.00370027752081,0.0,0.00277520814061,0.0138760407031,0.0166512488437,0.0203515263645,0.00740055504163,0.0,0.0101757631822,0.0,0.0286771507863,0.0508788159112,0.00185013876041,0.00185013876041,0.0555041628122,0.0564292321924,0.00277520814061,0.0416281221092,0.176688251619,0.00462534690102,0.0,0.0564292321924,0.0157261794635,0.00462534690102,0.00647548566142,0.0268270120259,0.0240518038853,0.0,0.0277520814061,0.143385753932,0.0684551341351,0.0138760407031,0.0,0.0,0.0231267345051,0.0203515263645
1806,0,0,13,2,0,6,5,4,3,46,4,0,3,15,18,22,8,0,11,0,31,55,2,2,60,61,3,45,191,5,0,61,17,5,7,29,26,0,30,155,74,15,0,0,25,22,1081,0.0,0.0,0.0120259019426,0.00185013876041,0.0,0.00555041628122,0.00462534690102,0.00370027752081,0.00277520814061,0.0425531914894,0.00370027752081,0.0,0.00277520814061,0.0138760407031,0.0166512488437,0.0203515263645,0.00740055504163,0.0,0.0101757631822,0.0,0.0286771507863,0.0508788159112,0.00185013876041,0.00185013876041,0.0555041628122,0.0564292321924,0.00277520814061,0.0416281221092,0.176688251619,0.00462534690102,0.0,0.0564292321924,0.0157261794635,0.00462534690102,0.00647548566142,0.0268270120259,0.0240518038853,0.0,0.0277520814061,0.143385753932,0.0684551341351,0.0138760407031,0.0,0.0,0.0231267345051,0.0203515263645
1807,4,1,22,6,3,12,17,6,5,48,10,2,6,32,17,53,37,13,14,3,52,132,16,5,423,200,31,135,92,3,0,195,47,9,23,59,29,0,65,301,56,44,6,0,35,57,2326,0.00171969045572,0.000429922613929,0.00945829750645,0.00257953568358,0.00128976784179,0.00515907136715,0.0073086844368,0.00257953568358,0.00214961306965,0.0206362854686,0.00429922613929,0.000859845227859,0.00257953568358,0.0137575236457,0.0073086844368,0.0227858985383,0.0159071367154,0.00558899398108,0.00601891659501,0.00128976784179,0.0223559759243,0.0567497850387,0.00687876182287,0.00214961306965,0.181857265692,0.0859845227859,0.0133276010318,0.0580395528805,0.0395528804815,0.00128976784179,0.0,0.0838349097163,0.0202063628547,0.00386930352537,0.00988822012038,0.0253654342218,0.012467755804,0.0,0.0279449699054,0.129406706793,0.0240756663801,0.0189165950129,0.00257953568358,0.0,0.0150472914875,0.024505588994
1808,0,0,13,2,0,6,5,4,3,46,4,0,3,15,18,22,8,0,11,0,31,55,2,2,60,61,3,45,191,5,0,61,17,5,7,29,26,0,30,155,74,15,0,0,25,22,1081,0.0,0.0,0.0120259019426,0.00185013876041,0.0,0.00555041628122,0.00462534690102,0.00370027752081,0.00277520814061,0.0425531914894,0.00370027752081,0.0,0.00277520814061,0.0138760407031,0.0166512488437,0.0203515263645,0.00740055504163,0.0,0.0101757631822,0.0,0.0286771507863,0.0508788159112,0.00185013876041,0.00185013876041,0.0555041628122,0.0564292321924,0.00277520814061,0.0416281221092,0.176688251619,0.00462534690102,0.0,0.0564292321924,0.0157261794635,0.00462534690102,0.00647548566142,0.0268270120259,0.0240518038853,0.0,0.0277520814061,0.143385753932,0.0684551341351,0.0138760407031,0.0,0.0,0.0231267345051,0.0203515263645
1809,4,1,22,6,3,12,17,6,5,48,10,2,6,32,17,53,37,13,14,3,52,132,16,5,423,200,31,135,92,3,0,195,47,9,23,59,29,0,65,301,56,44,6,0,35,57,2326,0.00171969045572,0.000429922613929,0.00945829750645,0.00257953568358,0.00128976784179,0.00515907136715,0.0073086844368,0.00257953568358,0.00214961306965,0.0206362854686,0.00429922613929,0.000859845227859,0.00257953568358,0.0137575236457,0.0073086844368,0.0227858985383,0.0159071367154,0.00558899398108,0.00601891659501,0.00128976784179,0.0223559759243,0.0567497850387,0.00687876182287,0.00214961306965,0.181857265692,0.0859845227859,0.0133276010318,0.0580395528805,0.0395528804815,0.00128976784179,0.0,0.0838349097163,0.0202063628547,0.00386930352537,0.00988822012038,0.0253654342218,0.012467755804,0.0,0.0279449699054,0.129406706793,0.0240756663801,0.0189165950129,0.00257953568358,0.0,0.0150472914875,0.024505588994
1901,0,1,8,2,2,10,6,7,26,78,11,1,8,12,55,26,6,3,11,0,38,58,8,1,48,99,10,40,117,0,0,38,28,2,4,22,18,0,33,182,27,20,0,1,24,30,1121,0.0,0.000892060660125,0.007136485281,0.00178412132025,0.00178412132025,0.00892060660125,0.00535236396075,0.00624442462087,0.0231935771632,0.0695807314897,0.00981266726137,0.000892060660125,0.007136485281,0.0107047279215,0.0490633363069,0.0231935771632,0.00535236396075,0.00267618198037,0.00981266726137,0.0,0.0338983050847,0.0517395182872,0.007136485281,0.000892060660125,0.042818911686,0.0883140053524,0.00892060660125,0.035682426405,0.104371097235,0.0,0.0,0.0338983050847,0.0249776984835,0.00178412132025,0.0035682426405,0.0196253345227,0.0160570918822,0.0,0.0294380017841,0.162355040143,0.0240856378234,0.0178412132025,0.0,0.000892060660125,0.021409455843,0.0267618198037
1902,0,0,1,0,0,4,2,1,3,26,5,1,4,3,8,8,5,4,6,0,24,48,2,3,33,87,3,29,107,0,0,49,21,1,5,14,7,0,33,151,22,14,0,0,22,12,768,0.0,0.0,0.00130208333333,0.0,0.0,0.00520833333333,0.00260416666667,0.00130208333333,0.00390625,0.0338541666667,0.00651041666667,0.00130208333333,0.00520833333333,0.00390625,0.0104166666667,0.0104166666667,0.00651041666667,0.00520833333333,0.0078125,0.0,0.03125,0.0625,0.00260416666667,0.00390625,0.04296875,0.11328125,0.00390625,0.0377604166667,0.139322916667,0.0,0.0,0.0638020833333,0.02734375,0.00130208333333,0.00651041666667,0.0182291666667,0.00911458333333,0.0,0.04296875,0.196614583333,0.0286458333333,0.0182291666667,0.0,0.0,0.0286458333333,0.015625
1903,1,0,3,0,0,8,5,5,6,31,3,0,4,4,18,7,3,3,1,1,23,30,1,0,22,75,6,26,107,0,0,23,5,0,1,16,24,0,28,108,33,14,0,0,9,13,667,0.00149925037481,0.0,0.00449775112444,0.0,0.0,0.0119940029985,0.00749625187406,0.00749625187406,0.00899550224888,0.0464767616192,0.00449775112444,0.0,0.00599700149925,0.00599700149925,0.0269865067466,0.0104947526237,0.00449775112444,0.00449775112444,0.00149925037481,0.00149925037481,0.0344827586207,0.0449775112444,0.00149925037481,0.0,0.0329835082459,0.112443778111,0.00899550224888,0.0389805097451,0.160419790105,0.0,0.0,0.0344827586207,0.00749625187406,0.0,0.00149925037481,0.023988005997,0.0359820089955,0.0,0.0419790104948,0.16191904048,0.0494752623688,0.0209895052474,0.0,0.0,0.0134932533733,0.0194902548726
